----------------ATORCH LOAD_Tester Software----------------
------------------CL24/BW150/BW600/DL150-------------------
----------------ATORCH LOAD_Tester Software----------------
DATE,VOLTAGE(V),CURRENT(A),POWER(W),RESISTANCE(Ω),E_QUANTITY(Wh),E_CAPACITY(mAh),NTC_TEMP(℃),CPU_TEMP(℃),MOS_TEMP(℃),FAN_SPEED(RPM),
2026-07-06_17:30:20,22.389999,-5.001000,111.984001,4.478,74.311,3480.968,-34.999,31.0,70.697,100
2026-07-06_17:30:21,22.391001,-4.998000,111.931000,4.479,74.342,3482.359,-34.999,31.0,70.926,100
2026-07-06_17:30:22,22.382000,-5.005000,112.042999,4.472,74.374,3483.749,-34.999,31.0,71.155,100
2026-07-06_17:30:23,22.379999,-5.003000,112.000999,4.473,74.405,3485.138,-34.999,31.0,71.383,100
2026-07-06_17:30:24,22.378000,-5.002000,111.973999,4.474,74.436,3486.527,-34.999,31.0,71.611,100
2026-07-06_17:30:25,22.377001,-5.003000,111.967003,4.472,74.467,3487.915,-34.999,31.0,72.064,100
2026-07-06_17:30:26,22.372999,-5.002000,111.931999,4.473,74.498,3489.304,-34.999,31.0,72.064,100
2026-07-06_17:30:27,22.370001,-5.000000,111.874001,4.475,74.529,3490.692,-34.999,31.0,72.441,100
2026-07-06_17:30:28,22.365999,-5.000000,111.845001,4.473,74.560,3492.081,-34.999,31.0,72.441,100
2026-07-06_17:30:29,22.364000,-5.002000,111.894997,4.473,74.591,3493.470,-34.999,31.0,72.666,100
2026-07-06_17:30:30,22.364000,-4.998000,111.795998,4.474,74.622,3494.859,-34.999,31.0,72.891,100
2026-07-06_17:30:31,22.358999,-5.001000,111.844002,4.470,74.653,3496.249,-34.999,31.0,73.115,100
2026-07-06_17:30:32,22.356001,-5.005000,111.930000,4.470,74.684,3497.637,-34.999,31.0,73.339,100
2026-07-06_17:30:33,22.357000,-5.002000,111.848999,4.471,74.715,3499.026,-34.999,31.0,73.339,100
2026-07-06_17:30:34,22.355000,-5.001000,111.832001,4.469,74.746,3500.416,-34.999,31.0,73.562,100
2026-07-06_17:30:35,22.351000,-5.002000,111.833000,4.469,74.777,3501.804,-34.999,31.0,73.785,100
2026-07-06_17:30:36,22.347000,-5.001000,111.772003,4.468,74.808,3503.193,-34.999,31.0,74.007,100
2026-07-06_17:30:37,22.346001,-5.000000,111.760002,4.468,74.840,3504.582,-34.999,31.0,74.007,100
